ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
08028.HK,天时软件,天时软件有限公司,Timeless Software Limited,TSRJ,创业板,L,19991125,,20000.0,HK8028008944,HKD
08029.HK,太阳国际,太阳国际集团有限公司,Sun International Group Limited,TYGJ,创业板,L,20001214,,5000.0,KYG857AT1018,HKD
08030.HK,汇联金融服务,汇联金融服务控股有限公司,Flying Financial Service Holdings Limited,HLJRFW,创业板,L,20120507,,5000.0,KYG3642R1011,HKD
08031.HK,易通讯集团,易通讯集团有限公司,ETS Group Limited,YTXJT,创业板,L,20120109,,2000.0,KYG314241152,HKD
08032.HK,非凡中国,非凡中国控股有限公司,Viva China Holdings Limited,FFZG,创业板,L,20000406,,8000.0,KYG9374E1199,HKD
08033.HK,爱达利网络,爱达利网络控股有限公司,Vodatel Networks Holdings Ltd.,ADLWL,创业板,L,20000225,,2000.0,BMG938831093,HKD
08035.HK,骏高控股,骏高控股有限公司,Janco Holdings Limited,JGKG,创业板,L,20161007,,10000.0,BMG1118Y1057,HKD
08036.HK,电子交易集团,电子交易集团有限公司,Ebroker Group Limited,DZJYJT,创业板,L,20190219,,10000.0,KYG292091066,HKD
08037.HK,中国生物科技服务,中国生物科技服务控股有限公司,China Biotech Services Holdings Limited,ZGSWKJFW,创业板,L,20040617,,20000.0,BMG2152F1014,HKD
08039.HK,中国卓银,中国卓银国际控股有限公司,KNK Holdings Limited,ZGZY,创业板,L,20161212,,8000.0,KYG6976W1096,HKD
08040.HK,DCB控股,DCB控股有限公司,DCB Holdings Limited,DCBKG,创业板,L,20180214,,5000.0,,HKD
08041.HK,荟萃国际(控股),荟萃国际(控股)有限公司,Luxey International (Holdings) Limited,ZZGJKG,创业板,L,20000707,,20000.0,KYG5726E1465,HKD
08042.HK,高奥士国际,高奥士国际控股有限公司,KOS International Holdings Limited,GASGJ,创业板,L,20181012,,10000.0,KYG531501016,HKD
08043.HK,ATLINKS,Atlinks Group Limited,Atlinks Group Limited,ATLINKS,创业板,L,20180119,,5000.0,KYG069761073,HKD
08045.HK,南大苏富特,江苏南大苏富特科技股份有限公司,Jiangsu Nandasoft Technology Co. Ltd.,NDSFT,创业板,L,20010424,,6000.0,CNE100000122,HKD
08047.HK,中国海洋捕捞,中国海洋捕捞控股有限公司,China Ocean Fishing Holdings Limited,ZGHYBL,创业板,L,20011101,,4000.0,BMG2114V1037,HKD
08048.HK,御德国际控股,御德国际控股有限公司,Yu Tak International Holdings Limited,YDGJKG,创业板,L,20000630,,2000.0,BMG9887Q1042,HKD
08049.HK,吉林长龙药业,吉林省辉南长龙生化药业股份有限公司,Jilin Province Huinan Changlong Bio-pharmacy Company Limited,JLCLYY,创业板,L,20010524,,4000.0,CNE100000130,HKD
08050.HK,量子思维,量子思维有限公司,Quantum Thinking Limited,LZSW,创业板,L,20000724,,2000.0,KYG7S12H1066,HKD
08051.HK,讯智海,讯智海国际控股有限公司,CircuTech International Holdings Limited,XZH,创业板,L,20010508,,200.0,KYG2180K1141,HKD
08052.HK,陆庆娱乐,陆庆娱乐集团控股有限公司,Luk Hing Entertainment Group Holdings Limited,LQYL,创业板,L,20161111,,10000.0,KYG569701090,HKD
08053.HK,比优集团,比优集团控股有限公司,Pizu Group Holdings Limited,BYJT,创业板,L,20040806,,20000.0,KYG7112V1041,HKD
08055.HK,中国网络信息科技,中国网络信息科技集团有限公司,China E-Information Technology Group Limited,ZGWLXXKJ,创业板,L,20011205,,8000.0,KYG2157K1132,HKD
08056.HK,生活概念,生活概念控股有限公司,Life Concepts Holdings Limited,SHGN,创业板,L,20160805,,5000.0,KYG5562L1059,HKD
08057.HK,麦迪森控股,麦迪森控股集团有限公司,Madison Holdings Group Limited,MDSKG,创业板,L,20151008,,4000.0,KYG5747Y1052,HKD
08059.HK,朝威控股,朝威控股有限公司,Glory Flame Holdings Limited,CWKG,创业板,L,20140815,,5000.0,KYG394011079,HKD
08060.HK,国联通信,国联通信控股有限公司,Global Link Communications Holdings Limited,GLTX,创业板,L,20021113,,10000.0,KYG392991058,HKD
08062.HK,俊盟国际,俊盟国际控股有限公司,EFT Solutions Holdings Limited,JMGJ,创业板,L,20161215,,5000.0,KYG294321040,HKD
08063.HK,环球大通集团,环球大通集团有限公司,Global Mastermind Holdings Limited,HQDTJT,创业板,L,20001207,,50000.0,KYG3932Y1052,HKD
08065.HK,高萌科技,高萌科技集团有限公司,KML Technology Group Limited,GMKJ,创业板,L,20171016,,5000.0,KYG5S00R1029,HKD
08066.HK,品创控股,品创控股有限公司,Phoenitron Holdings Limited,PCKG,创业板,L,20011220,,5000.0,KYG7059R1323,HKD
08067.HK,东方大学城控股,东方大学城控股(香港)有限公司,Oriental University City Holdings (H.K.) Limited,DFDXCKG,创业板,L,20150116,,1000.0,HK0000231891,HKD
08069.HK,纵横游控股,纵横游控股有限公司,Wwpkg Holdings Company Limited,ZHYKG,创业板,L,20170112,,5000.0,KYG981251005,HKD
08070.HK,侨洋国际控股,侨洋国际控股有限公司,Keen Ocean International Holding Ltd.,QYGJKG,创业板,L,20160224,,5000.0,KYG5244B1032,HKD
08071.HK,中彩网通控股,中彩网通控股有限公司,China Netcom Technology Holdings Limited,ZCWTKG,创业板,L,20010302,,5000.0,KYG2117P1110,HKD
08072.HK,罗马集团,罗马集团有限公司,Roma Group Ltd.,LMJT,创业板,L,20130225,,10000.0,KYG7633U1976,HKD
08073.HK,兴业新材料,中国兴业新材料控股有限公司,China Singyes New Materials Holdings Limited,XYXCL,创业板,L,20170721,,4000.0,BMG215971026,HKD
08075.HK,寰亚传媒,寰亚传媒集团有限公司,Media Asia Group Holdings Limited,HYCM,创业板,L,20010531,,4000.0,BMG5960C1111,HKD
08076.HK,新利软件,新利软件(集团)股份有限公司,Sing Lee Software (Group) Limited,XLRJ,创业板,L,20010905,,5000.0,BMG819641017,HKD
08078.HK,中国创意数码,中国创意数码娱乐有限公司,China Creative Digital Entertainment Limited,ZGCYSM,创业板,L,20001219,,8000.0,BMG4528A1137,HKD
08079.HK,易还财务投资,易还财务投资有限公司,Easy Repay Finance & Investment Limited,YHCWTZ,创业板,L,20011015,,5000.0,BMG2916U1210,HKD
08080.HK,北亚策略,北亚策略控股有限公司,North Asia Strategic Holdings Limited,BYCL,创业板,L,20000420,,4000.0,BMG664301360,HKD
08081.HK,恒泰裕集团,恒泰裕集团控股有限公司,Hang Tai Yue Group Holdings Limited,HTYJT,创业板,L,20000619,,10000.0,BMG4289J1053,HKD
08082.HK,太阳娱乐集团,太阳娱乐集团有限公司,Sun Entertainment Group Limited,TYYLJT,创业板,L,20011102,,5000.0,BMG7773Q1621,HKD
08083.HK,中国有赞,中国有赞有限公司,China Youzan Limited,ZGYZ,创业板,L,20000414,,4000.0,BMG2113J1018,HKD
08085.HK,香港生命科学,香港生命科学技术集团有限公司,Hong Kong Life Sciences and Technologies Group Limited,XGSMKX,创业板,L,20020307,,4000.0,KYG4642K1040,HKD
08086.HK,新维国际控股,新维国际控股有限公司,Sino Vision Worldwide Holdings Limited,XWGJKG,创业板,L,20000802,,8000.0,BMG2887U1181,HKD
08087.HK,中国三三传媒,中国三三传媒集团有限公司,China 33 Media Group Ltd.,ZGSSCM,创业板,L,20110228,,20000.0,KYG8442C1050,HKD
08088.HK,汇友生命科学,汇友生命科学控股有限公司,AID Life Science Holdings Limited,HYSMKX,创业板,L,20000417,,8000.0,KYG0133H1056,HKD
08089.HK,华人策略控股,华人策略控股有限公司,Chinese Strategic Holdings Limited,HRCLKG,创业板,L,20000518,,1800.0,BMG2115V1101,HKD
08090.HK,中国融保金融集团,中国融保金融集团有限公司,China Assurance Finance Group Limited,ZGRBJRJT,创业板,L,20120106,,2000.0,KYG211481125,HKD
08091.HK,奥传思维控股,奥传思维控股有限公司,OOH Holdings Limited,ACSWKG,创业板,L,20170105,,10000.0,KYG675351079,HKD
08092.HK,ITE HOLDINGS,ITE (Holdings) Ltd.,ITE (Holdings) Ltd.,ITEHOLDING,创业板,L,20010221,,4000.0,KYG6333F1046,HKD
