ts_code,name,fullname,enname,cn_spell,market,list_status,list_date,delist_date,trade_unit,isin,curr_type
08216.HK,中国软件国际,中软国际有限公司,CHINASOFT INTERNATIONAL LIMITED,ZGRJGJ,创业板,D,20030620,20081229,,,HKD
08216.HK,百本医护,百本医护控股有限公司,Bamboos Health Care Holdings Ltd.,BBYH,创业板,D,20140708,20170301,8000.0,KYG072191011,HKD
08217.HK,长安民生物流,重庆长安民生物流股份有限公司,"Changan Minsheng APLL Logistics Co., Ltd.",CAMSWL,创业板,D,20060223,20130718,,,HKD
08219.HK,品牌中国,品牌中国集团有限公司,Branding China Group Limited,PPZG,创业板,D,20120427,20150908,2000.0,,HKD
08221.HK,李氏大药厂,李氏大药厂控股有限公司,Lee's Pharmaceutical Holdings Ltd.,LSDYC,创业板,D,20020715,20100514,,,HKD
08222.HK,长江生命科技,长江生命科技集团有限公司,"CK Life Scinces Int'l.,(Holdings)Inc.",CJSMKJ,创业板,D,20020716,20080908,,,HKD
08229.HK,东大照明,东大新材料照明控股有限公司,Tungda Innovative Lighting Holdings Limited,DDZM,创业板,D,20020726,20131217,10000.0,KYG9123W1050,HKD
08230.HK,东江环保,东江环保股份有限公司,Dongjiang Environmental Company Limited,DJHB,创业板,D,20030129,20100928,2000.0,,HKD
08231.HK,复旦张江,上海复旦张江生物医药股份有限公司,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",FDZJ,创业板,D,20020813,20131216,,,HKD
08232.HK,中国优通,中国优通控股有限公司,China U-Ton Holdings Limited,ZGYT,创业板,D,20120612,20140801,,,HKD
08233.HK,中国基建港口,中国基建港口有限公司,CIG Yangtze Ports PLC,ZGJJGK,创业板,D,20050916,20180129,4000.0,KYG214261045,HKD
08240.HK,中国城市轨道科技,中国城市轨道交通科技控股有限公司,China City Railway Transportation Technoligy Holgings Company Limited,ZGCSGDKJ,创业板,D,20120516,20131206,,,HKD
08240.HK,展程控股,展程控股有限公司,Goal Forward Holdings Ltd.,ZCKG,创业板,D,20161013,20190321,10000.0,KYG3945R1056,HKD
08241.HK,天大石油管材,安徽天大石油管材股份有限公司,Anhui Tianda Oil Pipe Company Limited,TDSYGC,创业板,D,20061201,20071224,2000.0,,HKD
08245.HK,北京京客隆,北京京客隆商业集团股份有限公司,Beijing Jingkelong Company Limited,BJJKL,创业板,D,20060925,20080226,1000.0,,HKD
08248.HK,丰展控股,丰展控股有限公司,FDB Holdings Ltd.,FZKG,创业板,D,20150930,20170710,10000.0,KYG3348R1083,HKD
08248.HK,幻音数码,幻音数码控股有限公司,Percetion Digital Holdings Limited,HYSM,创业板,D,20091216,20110603,,,HKD
08251.HK,优越集团控股,优越集团控股有限公司,A.Plus Group Holdings Limited,YYJTKG,创业板,D,20160419,20190111,10000.0,KYG0411B1014,HKD
08251.HK,上海栋华,上海栋华石油化工股份有限公司,"Shanghai Donghua Petrochemical Co., Ltd.",SHDH,创业板,D,20050713,20120716,,,HKD
08252.HK,泰和小贷,扬州市广陵区泰和农村小额贷款股份有限公司,Yangzhou Guangling District Taihe Rural Micro-finance Company Limited,THXD,创业板,D,20170508,20190717,2000.0,CNE100002FL7,HKD
08253.HK,天元铝业,三门峡天元铝业股份有限公司,Sanmenxia Tianyuan Aluminum Company Limited.,TYLY,创业板,D,20040713,20150910,10000.0,CNE100000403,HKD
08259.HK,安德利果汁,烟台北方安德利果汁股份有限公司,"Yantai North Andre Juice Co.,Ltd.",ADLGZ,创业板,D,20030422,20110119,5000.0,,HKD
08260.HK,环新国际,环新国际有限公司,PAN SINO INTERNATIONAL HOLDING LIMITED,HXGJ,创业板,D,20031202,20060301,,,HKD
08261.HK,海天能源,海天能源国际有限公司,Haitian Energy International Limited,HTNY,创业板,D,20120706,20180205,8000.0,KYG4232L1326,HKD
08261.HK,山东墨龙,山东墨龙石油机械股份有限公司,Shandong Molong Petroleum Machinery Company Limited,SDML,创业板,D,20040415,20070207,4000.0,,HKD
08262.HK,A-S CHINA,A - S China Plumbing Products Limited,A - S China Plumbing Products Limited,A-SCHINA,创业板,D,20030711,20091215,1000.0,KYG0519R1074,HKD
08263.HK,速达控股,速达软件控股有限公司,Superdata Software Holdings Limited,SDKG,创业板,D,20030606,20060518,10000.0,,HKD
08273.HK,浙江展望,浙江展望股份有限公司,Zhejiang Prospect Company Limited,ZJZW,创业板,D,20040218,20190902,2000.0,CNE1000004V8,HKD
08276.HK,世纪阳光,世纪阳光集团控股有限公司,Century Sunshine Group Holdings Limited,SJYG,创业板,D,20040217,20080801,,,HKD
08276.HK,华章科技,华章科技控股有限公司,Huazhang Technology Holding Limited,HZKJ,创业板,D,20130516,20150105,,,HKD
08276.HK,新海连控股,新海连控股有限公司,New Headline Holdings Limited,XHLKG,创业板,D,20170719,20170704,,,HKD
08277.HK,物美商业,北京物美商业集团股份有限公司,"Wumart Stores,Inc.",WMSY,创业板,D,20031121,20110630,1000.0,,HKD
08278.HK,CMON,CMON Limited,CMON Limited,CMON,创业板,D,20161202,20191119,10000.0,,HKD
08280.HK,天业节水,新疆天业节水灌溉股份有限公司,Xinjiang Tianye Water Saving Irrigation System Co Ltd,TYJS,创业板,D,20060228,20080124,2000.0,,HKD
08282.HK,TOM 在线,TOM 在线有限公司,TOM Online Inc.,TOM ZX,创业板,D,20040311,20070903,2000.0,,HKD
08285.HK,研祥智能,深圳市研祥智能科技股份有限公司,Shenzhen EVOC Intelligent Technology Company Limited,YXZN,创业板,D,20031010,20100712,4000.0,,HKD
08287.HK,三宝科技,南京三宝科技股份有限公司,Nanjing Sample Technology Co. Ltd.,SBKJ,创业板,D,20040609,20101201,1000.0,,HKD
08288.HK,NETDRAGON,网龙网络控股有限公司,NetDragon Websoft Inc.,NETDRAGON,创业板,D,20071102,20080624,500.0,,HKD
08289.HK,安瑞科控股,安瑞科能源装备控股有限公司,Enric Energy Equipment Holdings Limited,ARKKG,创业板,D,20051018,20060720,,,HKD
08290.HK,天津津燃公用,天津津燃公用事业股份有限公司,Tianjin Jinran Public Utilities Company Limited,TJJRGY,创业板,D,20040109,20111018,,,HKD
08291.HK,西南环保,西南环保发展有限公司,South West Eco Development Limited,XNHB,创业板,D,20121214,20140526,,,HKD
08292.HK,慧聪网,慧聪网有限公司,"HC International, Inc.",HCW,创业板,D,20031217,20141010,,,HKD
08293.HK,启迪国际,启迪国际有限公司,TUS International Limited,QDGJ,创业板,D,20041209,20081112,,,HKD
08298.HK,安捷利实业,安捷利实业有限公司,AKM Industrial Company Limited,AJLSY,创业板,D,20040818,20140618,,,HKD
08305.HK,江晨国际,江晨国际控股有限公司,Jiangchen International Holdings Limited,JCGJ,创业板,D,20091008,20110516,8000.0,,HKD
08305.HK,均安控股,均安控股有限公司,KWAN ON HOLDINGS LIMITED,JAKG,创业板,D,20150327,20160815,,,HKD
08306.HK,中国有色金属,中国有色金属有限公司,China Nonferrous Metals Company Limited,ZGYSJS,创业板,D,20050228,20190816,10000.0,BMG2157X1496,HKD
08309.HK,时尚环球,时尚环球控股有限公司,Rumway Global Holdings Company Limited,SSHQ,创业板,D,20131203,20150601,,,HKD
08310.HK,捷丰家居,捷丰家居用品有限公司,JF Household Furnishings Limited,JFJJ,创业板,D,20051013,20080910,,,HKD
08312.HK,睿锋集团,睿锋集团控股有限公司,Rui Feng Group Holdings Company Limited,RFJT,创业板,D,20101125,20190709,10000.0,KYG7712W1069,HKD
08313.HK,精英国际,精英国际有限公司,International Elite Ltd.,JYGJ,创业板,D,20071016,20090525,10000.0,,HKD
08318.HK,正利控股,正利控股有限公司,Ching Lee Holdings Limited,ZLKG,创业板,D,20160329,20170918,20000.0,KYG2118S1066,HKD
08319.HK,YUSEI,友成控股有限公司,YUSEI HOLDINGS LIMITED,YUSEI,创业板,D,20051013,20101215,,,HKD
08320.HK,思城控股,思城控股有限公司,C CHENG HOLDINGS LIMITED,SCKG,创业板,D,20131220,20150803,,,HKD
08321.HK,中国汽车内饰,中国汽车内饰集团有限公司,CHINA AUTOMOTIVE INTERIOR DECORATION HOLDINGS LIMITED,ZGQCNS,创业板,D,20100929,20140825,,,HKD
08327.HK,泰邦集团,泰邦集团国际控股有限公司,Top Dynamic International Holdings Limited,TBJT,创业板,D,20151009,20170721,10000.0,,HKD
08331.HK,浙江世宝,浙江世宝股份有限公司,Zhejiang Shibao Company Limited,ZJSB,创业板,D,20060516,20110309,2000.0,,HKD
08335.HK,创徽国际,创徽国际控股有限公司,ASD International Holdings Limited,CHGJ,创业板,D,,20160322,4000.0,KYG051661067,HKD
08336.HK,电讯数码控股,电讯数码控股有限公司,Telecom Digital Holdings Limited,DXSMKG,创业板,D,20140530,20170510,1000.0,KYG8741M1197,HKD
08342.HK,飞思达科技,飞思达科技控股有限公司,Vixtel Technologies Holdings Limited,FSDKJ,创业板,D,20161215,20181129,5000.0,KYG937491028,HKD
08343.HK,宏光照明,宏光照明控股有限公司,HongGuang Lighting Holdings Co. Ltd.,HGZM,创业板,D,20161230,20191113,5000.0,KYG4644A1040,HKD
08345.HK,火岩控股,火岩控股有限公司,Fire Rock Holdings Ltd.,HYKG,创业板,D,20160218,20190627,2000.0,KYG3524S1021,HKD
08352.HK,成安控股,成安控股有限公司,Sing On Holdings Limited,CAKG,创业板,D,20161216,20180612,10000.0,KYG819761050,HKD
08355.HK,超智能控股,超智能控股有限公司,i-Control Holdings Limited,CZNKG,创业板,D,20150527,20191218,10000.0,KYG4708D1016,HKD
08358.HK,卓珈控股,卓珈控股集团有限公司,Miricor Enterprises Holdings Limited,ZJKG,创业板,D,20170110,20190218,5000.0,KYG6193F1037,HKD
08359.HK,HYPEBEAST,Hypebeast Limited,Hypebeast Limited,HYPEBEAST,创业板,D,20160411,20190308,20000.0,KYG468321040,HKD
08361.HK,中国育儿网络,中国育儿网络控股有限公司,China Parenting Network Holdings Limited,ZGYEWL,创业板,D,20150708,20181008,2000.0,KYG2162T1094,HKD
08369.HK,立基工程控股,立基工程(控股)有限公司,Lap Kei Engineering (Holdings) Ltd.,LJGCKG,创业板,D,20150925,20180212,10000.0,,HKD
08371.HK,大唐潼金,大唐潼金,,DTTJ,创业板,D,20090505,20090609,4000.0,,HKD
08371.HK,中國海景,中國海景,,ZGHJ,创业板,D,20070411,20070517,1000.0,,HKD
08371.HK,博軟,博軟,,BR,创业板,D,20101222,20110112,20000.0,,HKD
08372.HK,中国3D数码,中国3D数码,,ZG3DSM,创业板,D,20140902,20141009,3000.0,,HKD
08372.HK,仁智国际集团,仁智国际集团,,RZGJJT,创业板,D,20101222,20110329,1000.0,,HKD
08372AE.HK,DX.COM股权,DX.COM股权,,DX.COMGQ,创业板,D,20160427,20160505,8000.0,BMG2887U1348,HKD
08372AF.HK,瑞丰石化,瑞丰石化,,RFSH,创业板,D,20130124,20130304,800.0,,HKD
08372AG.HK,上海复旦,上海复旦,,SHFD,创业板,D,20110923,20111014,4000.0,,HKD
08372AH.HK,采艺多媒体,采艺多媒体,,CYDMT,创业板,D,20090511,20090615,4000.0,,HKD
08372AI.HK,确思医药,确思医药,,QSYY,创业板,D,20080121,20080228,40000.0,,HKD
08372AJ.HK,财华社集团,财华社集团,,CHSJT,创业板,D,20100401,20100426,5000.0,,HKD
08372AK.HK,FIRST CREDIT,FIRST CREDIT,,FIRSTCREDI,创业板,D,20151211,20160118,5000.0,,HKD
08372AL.HK,惠陶集团,惠陶集团,,HTJT,创业板,D,20150608,20150713,80000.0,,HKD
08373.HK,彩娱集团,彩娱集团,,CYJT,创业板,D,20111019,20111122,400.0,,HKD
08373.HK,中国3D数码,中国3D数码,,ZG3DSM,创业板,D,20150618,20150723,4000.0,,HKD
08373.HK,泰盛国际控股,泰盛国际控股,,TSGJKG,创业板,D,20100416,20100520,200000.0,,HKD
08373AE.HK,东麟农业,东麟农业,,DLNY,创业板,D,20140114,20140219,1250.0,,HKD
08373AF.HK,寰亚矿业股权,寰亚矿业股权,,HYKYGQ,创业板,D,20160425,20160503,40000.0,KYG6884D1777,HKD
08373AG.HK,中国数码文化,中国数码文化,,ZGSMWH,创业板,D,20151201,20160106,2500.0,,HKD
08373AH.HK,軟迅科技,軟迅科技,,RXKJ,创业板,D,20070418,20070525,12000.0,,HKD
08373AI.HK,汇创控股,汇创控股,,HCKG,创业板,D,20130129,20130307,1000.0,,HKD
08374.HK,大陶精密科技,大陶精密科技,,DTJMKJ,创业板,D,20090601,20090706,4000.0,,HKD
08375.HK,华泰瑞银,华泰瑞银,,HTRY,创业板,D,20160610,20160715,500.0,KYG816BP1128,HKD
08375.HK,恒芯中國,恒芯中國,,HXZG,创业板,D,20100419,20100507,4000.0,,HKD
08375.HK,光彩未來集團,光彩未來集團,,GCWLJT,创业板,D,20070608,20070703,1500.0,,HKD
08375AE.HK,中国3D数码,中国3D数码,,ZG3DSM,创业板,D,20150114,20150217,3300.0,,HKD
08375AF.HK,中国手游文化,中国手游文化,,ZGSYWH,创业板,D,20151222,20160127,1800.0,,HKD
08375AG.HK,众彩股份,众彩股份,,ZCGF,创业板,D,20130201,20130312,1000.0,,HKD
08375AH.HK,環球工程,環球工程,,HQGC,创业板,D,20060428,20060606,1000.0,,HKD
08375AI.HK,金利通,金利通,,JLT,创业板,D,20090706,20090807,2000.0,,HKD
08375AJ.HK,埃谟国际,埃谟国际,,AMGJ,创业板,D,20080229,20080325,4000.0,,HKD
08375AK.HK,进业控股,进业控股,,JYKG,创业板,D,20101223,20110127,20000.0,,HKD
08375AL.HK,易通讯集团,易通讯集团,,YTXJT,创业板,D,20140207,20140227,4000.0,,HKD
08375AM.HK,电讯数码控股,电讯数码控股,,DXSMKG,创业板,D,20150612,20150703,4000.0,,HKD
08376.HK,裕興科技,裕興科技,,YXKJ,创业板,D,20070625,20070731,8000.0,,HKD
08376.HK,太阳国际,太阳国际,,TYGJ,创业板,D,20140214,20140320,2500.0,,HKD
08376.HK,中国海景,中国海景,,ZGHJ,创业板,D,20100504,20100608,20000.0,,HKD
08376AE.HK,泰盛国际控股,泰盛国际控股,,TSGJKG,创业板,D,20111111,20111215,1000.0,,HKD
08376AF.HK,中國宏達（八千）,中國宏達（八千）,,ZGHDBQ,创业板,D,20060516,20060607,8000.0,,HKD
08376AG.HK,即时科研,即时科研,,JSKY,创业板,D,20140929,20141104,2000.0,,HKD
08376AH.HK,洪橋集團,洪橋集團,,HQJT,创业板,D,20110104,20110124,8000.0,,HKD
08376AI.HK,科地农业,科地农业,,KDNY,创业板,D,20150824,20150929,200.0,,HKD
08376AJ.HK,环球能源资源,环球能源资源,,HQNYZY,创业板,D,20130207,20130318,1600.0,,HKD
08376AK.HK,誉满国际控股,誉满国际控股,,YMGJKG,创业板,D,20151222,20160127,2000.0,,HKD
08376AL.HK,汇财软件,汇财软件,,HCRJ,创业板,D,20150217,20150325,10000.0,,HKD
08376AM.HK,汇财金融投资股权,汇财金融投资股权,,HCJRTZGQ,创业板,D,20160504,20160511,10000.0,,HKD
08377.HK,中国电力科技,中国电力科技,,ZGDLKJ,创业板,D,20120117,20120223,2000.0,,HKD
08377.HK,乾坤燭國際,乾坤燭國際,,QKZGJ,创业板,D,20060517,20060622,800.0,,HKD
08377.HK,品创控股,品创控股,,PCKG,创业板,D,20110118,20110223,25000.0,,HKD
08377AE.HK,无限创意控股,无限创意控股,,WXCYKG,创业板,D,20150324,20150430,3500.0,,HKD
08377AF.HK,泰盛国际控股,泰盛国际控股,,TSGJKG,创业板,D,20100614,20100706,20000.0,,HKD
08377AG.HK,九方科技,九方科技,,JFKJ,创业板,D,20070703,20070807,20000.0,,HKD
08377AH.HK,万德移动,万德移动,,WDYD,创业板,D,20140929,20141211,5000.0,,HKD
08377AI.HK,万德资源,万德资源,,WDZY,创业板,D,20130326,20130503,1000.0,,HKD
08377AJ.HK,宏峰太平洋,宏峰太平洋,,HFTPY,创业板,D,20160504,20160607,20000.0,BMG720731287,HKD
08377AK.HK,罗马集团,罗马集团,,LMJT,创业板,D,20140306,20140409,100000.0,,HKD
08378.HK,CHINA MEDICAL,CHINA MEDICAL,,CHINAMEDIC,创业板,D,20111221,20120113,20000.0,KYG2155P1303,HKD
08378.HK,中国掌付,中国掌付,,ZGZF,创业板,D,20110131,20110308,1000.0,,HKD
08378.HK,泰盛国际控股,泰盛国际控股,,TSGJKG,创业板,D,20151230,20160203,2000.0,KYG8660L2250,HKD
08378.HK,匯盛,匯盛,,HS,创业板,D,20060518,20060623,5000.0,,HKD
08378AE.HK,中华药业,中华药业,,ZHYY,创业板,D,20111020,20111125,100.0,,HKD
08378AF.HK,汇创控股,汇创控股,,HCKG,创业板,D,20070710,20070731,20000.0,,HKD
08378AG.HK,确思医药,确思医药,,QSYY,创业板,D,20090806,20090909,2000.0,,HKD
08378AH.HK,FOCUS MEDIA RTS,FOCUS MEDIA RTS,,FOCUSMEDIA,创业板,D,20160506,20160513,4000.0,KYG3610T1132,HKD
08378AI.HK,毅高国际控股,毅高国际控股,,YGGJKG,创业板,D,20150715,20150818,16000.0,,HKD
08379.HK,汇隆控股,汇隆控股,,HLKG,创业板,D,20150306,20150414,2000.0,,HKD
08379.HK,中国3D数码,中国3D数码,,ZG3DSM,创业板,D,20111219,20120130,400.0,,HKD
08379.HK,东江环保,东江环保,,DJHB,创业板,D,20100623,20100714,10000.0,,HKD
08379AE.HK,駿科網絡訊息,駿科網絡訊息,,JKWLXX,创业板,D,20060602,20060707,6000.0,,HKD
08379AF.HK,中国幸福投资,中国幸福投资,,ZGXFTZ,创业板,D,20130326,20130503,500.0,,HKD
08379AG.HK,華彩控股,華彩控股,,HCKG,创业板,D,20070807,20070911,8000.0,,HKD
08379AH.HK,天下媒體,天下媒體,,TXMT,创业板,D,20080401,20080508,80000.0,,HKD
08379AI.HK,寰亚矿业,寰亚矿业,,HYKY,创业板,D,20110210,20110316,200.0,,HKD
08379AJ.HK,帝通国际,帝通国际,,DTGJ,创业板,D,20090806,20090908,4000.0,,HKD
08379AK.HK,中国融保金融,中国融保金融,,ZGRBJR,创业板,D,20140311,20140331,10000.0,,HKD
08379AL.HK,宝联控股,宝联控股,,BLKG,创业板,D,20160315,20160421,2000.0,KYG7222V1683,HKD
08379AM.HK,华星控股,华星控股,,HXKG,创业板,D,20141016,20141119,20000.0,,HKD
08380.HK,百龄国际,百龄国际,,BLGJ,创业板,D,20090812,20090915,1000.0,,HKD
08380.HK,亚科资本,亚科资本,,YKZB,创业板,D,20080428,20080604,200.0,,HKD
08380.HK,智易控股,智易控股,,ZYKG,创业板,D,20150324,20150430,2000.0,,HKD
08380.HK,元征科技,元征科技,,YZKJ,创业板,D,20110215,20110321,500.0,,HKD
08380AE.HK,科瑞控股,科瑞控股,,KRKG,创业板,D,20100730,20100819,80.0,,HKD
08380AF.HK,同仁资源股权,同仁资源股权,,TRZYGQ,创业板,D,20160509,20160516,10000.0,BMG4953J1264,HKD
08380AG.HK,神州資訊(一萬),神州資訊(一萬),,SZZXYW,创业板,D,20060621,20060717,10000.0,,HKD
08380AH.HK,华人饮食集团,华人饮食集团,,HRYSJT,创业板,D,20130405,20130510,500.0,,HKD
08380AI.HK,富誉控股,富誉控股,,FYKG,创业板,D,20160114,20160203,20000.0,未有提供,HKD
08380AJ.HK,钲皓控股,钲皓控股,,ZHKG,创业板,D,20140325,20140430,100000.0,,HKD
08380AK.HK,喜尚控股,喜尚控股,,XSKG,创业板,D,20120113,20120221,40000.0,,HKD
08381.HK,科瑞控股,科瑞控股,,KRKG,创业板,D,20130423,20130529,40000.0,,HKD
08381.HK,锐康药业,锐康药业,,RKYY,创业板,D,20150401,20150511,4000.0,,HKD
08381.HK,环球大通集团股权,环球大通集团股权,,HQDTJTGQ,创业板,D,20160201,20160211,20000.0,,HKD
08381.HK,中彩网通(旧),中彩网通(旧),,ZCWTJ,创业板,D,20120227,20120330,3000.0,,HKD
08381AE.HK,杏林医疗信息,杏林医疗信息,,XLYLXX,创业板,D,20100809,20100910,4000.0,,HKD
08381AF.HK,衛科創業,衛科創業,,WKCY,创业板,D,20060623,20060728,1200.0,,HKD
08381AG.HK,汇创控股,汇创控股,,HCKG,创业板,D,20141030,20141203,1000.0,,HKD
08381AH.HK,綠陽國際,綠陽國際,,LYGJ,创业板,D,20080425,20080603,5000.0,,HKD
08381AI.HK,中国有色金属,中国有色金属,,ZGYSJZ,创业板,D,20090820,20090924,12500.0,,HKD
08381AJ.HK,北方新能源,北方新能源,,BFXNY,创业板,D,20160520,20160624,32000.0,KYG6636K1233,HKD
08381AK.HK,汇财软件,汇财软件,,HCRJ,创业板,D,20140502,20140609,25000.0,,HKD
08382.HK,菱控有限公司,菱控有限公司,,LKYXGS,创业板,D,20060728,20060901,200.0,,HKD
08382.HK,百龄国际(旧),百龄国际(旧),,BLGJJ,创业板,D,20120306,20120412,500.0,,HKD
08382.HK,荟萃国际（控股）,荟萃国际（控股）,,HCGJKG,创业板,D,20140424,20140530,4000.0,,HKD
08382.HK,中国能效,中国能效,,ZGNX,创业板,D,20130514,20130619,4000.0,,HKD
08382AE.HK,变靓D控股,变靓D控股,,BJDKG,创业板,D,20070809,20070913,40000.0,,HKD
08382AF.HK,新醫藥,新醫藥,,XYY,创业板,D,20080610,20080702,4000.0,,HKD
08382AG.HK,易寶,易寶,,YB,创业板,D,20100810,20100830,80000.0,KYG308101651,HKD
08382AH.HK,中国基础资源,中国基础资源,,ZGJCZY,创业板,D,20090821,20090924,1000.0,,HKD
08382AI.HK,海天水电,海天水电,,HTSD,创业板,D,20160517,20160621,16000.0,KYG4232L1409,HKD
08382AJ.HK,宝联控股,宝联控股,,BLKG,创业板,D,20141117,20141219,100000.0,,HKD
08383.HK,菱控有限公司,菱控有限公司,,LKYXGS,创业板,D,20080627,20080804,10000.0,,HKD
08383.HK,光彩未來集團,光彩未來集團,,GCWLJT,创业板,D,20070823,20070928,30000.0,,HKD
08383.HK,物美商业,物美商业,,WMSY,创业板,D,20110412,20110520,250.0,,HKD
08383AE.HK,智易控股,智易控股,,ZYKG,创业板,D,20160524,20160628,1000.0,BMG3867N1570,HKD
08383AF.HK,中國宏達,中國宏達,,ZGHD,创业板,D,20060801,20060905,40000.0,,HKD
08383AG.HK,中国优通,中国优通,,ZGYT,创业板,D,20130430,20130522,10000.0,,HKD
08383AH.HK,罗马集团,罗马集团,,LMJT,创业板,D,20141125,20141231,1250.0,,HKD
08384.HK,蓝帆科技,蓝帆科技,,LFKJ,创业板,D,20091013,20091117,100000.0,,HKD
08385.HK,菱控有限公司,菱控有限公司,,LKYXGS,创业板,D,20091102,20091204,25000.0,,HKD
08385.HK,皓文控股股权,皓文控股股权,,HWKGGQ,创业板,D,20160203,20160215,20000.0,,HKD
08385.HK,太阳国际,太阳国际,,TYGJ,创业板,D,20150727,20150828,10000.0,,HKD
08385AE.HK,变靓D控股,变靓D控股,,BJDKG,创业板,D,20100909,20101015,2000.0,,HKD
08385AF.HK,變靚D控股,變靚D控股,,BJDKG,创业板,D,20080627,20080804,4000.0,,HKD
08385AG.HK,易寶,易寶,,YB,创业板,D,20110511,20110531,20000.0,,HKD
08385AH.HK,匯盛(二萬),匯盛(二萬),,HSEW,创业板,D,20060908,20060929,20000.0,,HKD
08385AI.HK,环能国际,环能国际,,HNGJ,创业板,D,20070829,20071005,18000.0,,HKD
08385AJ.HK,同仁资源,同仁资源,,TRZY,创业板,D,20160622,20160727,1000.0,BMG4953J1421,HKD
08386.HK,菱控有限公司,菱控有限公司,,LKYXGS,创业板,D,20120712,20120815,1000.0,,HKD
08386.HK,百田石油,百田石油,,BTSY,创业板,D,20110520,20110624,5000.0,,HKD
08386.HK,龙彩娱乐,龙彩娱乐,,LCYL,创业板,D,20100921,20101027,4000.0,,HKD
08386.HK,无限创意控股,无限创意控股,,WXCYKG,创业板,D,20130618,20130723,1000.0,,HKD
08386AE.HK,名家國際,名家國際,,MJGJ,创业板,D,20070913,20071023,8000.0,,HKD
08386AF.HK,中国神农投资,中国神农投资,,ZGSNTZ,创业板,D,20160204,20160314,4000.0,未有提供,HKD
08386AG.HK,富麗花譜,富麗花譜,,FLHP,创业板,D,20080711,20080815,800.0,,HKD
08386AH.HK,新煮意控股股权,新煮意控股股权,,XZYKGGQ,创业板,D,20150820,20150827,24000.0,,HKD
08386AI.HK,L&A INTL HOLD,L&A INTL HOLD,,LAINTLHOLD,创业板,D,20160623,20160804,40000.0,KYG535201472,HKD
08387.HK,国艺控股,国艺控股,,GYKG,创业板,D,20100930,20101104,500.0,,HKD
08387.HK,太阳国际,太阳国际,,TYGJ,创业板,D,20080626,20080801,5000.0,,HKD
08387.HK,中国联盛,中国联盛,,ZGLS,创业板,D,20140512,20140616,1000.0,,HKD
08387.HK,博软,博软,,BR,创业板,D,20091105,20091209,25000.0,,HKD
08387AE.HK,财华社集团,财华社集团,,CHSJT,创业板,D,20110520,20110624,400.0,,HKD
08387AF.HK,罗欣药业,罗欣药业,,LXYY,创业板,D,20070918,20071011,2000.0,,HKD
08387AG.HK,汉华专业服务,汉华专业服务,,HHZYFW,创业板,D,20160217,20160308,15000.0,KYG407041196,HKD
08387AH.HK,新煮意控股,新煮意控股,,XZYKG,创业板,D,20160628,20160802,2400.0,KYG3653P1274,HKD
08387AI.HK,家梦控股股权,家梦控股股权,,JMKGGQ,创业板,D,20150922,20150930,4000.0,,HKD
08387AJ.HK,L&A INTL HOLD,L&A INTL HOLD,,LAINTLHOLD,创业板,D,20150421,20150527,80000.0,,HKD
08388.HK,中华网,中华网,,ZHW,创业板,D,20080627,20080804,50.0,,HKD
08388.HK,千里眼控股,千里眼控股,,QLYKG,创业板,D,20091109,20091211,200.0,,HKD
08388.HK,易还财务投资,易还财务投资,,YHCWTZ,创业板,D,20150724,20150813,5000.0,,HKD
08388.HK,無限創意控股,無限創意控股,,WXCYKG,创业板,D,20141210,20150102,35000.0,,HKD
08388AE.HK,聯夢活力世界,聯夢活力世界,,LMHLSJ,创业板,D,20071015,20071120,800.0,KYG5942C1143,HKD
08388AF.HK,奥栢中国,奥栢中国,,ABZG,创业板,D,20160222,20160329,2000.0,KYG063701521,HKD
08388AG.HK,中国金丰集团,中国金丰集团,,ZGJFJT,创业板,D,20140513,20140617,50.0,,HKD
08388AH.HK,神州东盟资源,神州东盟资源,,SZDMZY,创业板,D,20101007,20101110,2000.0,,HKD
08388AI.HK,中国有色金属,中国有色金属,,ZGYSJZ,创业板,D,20130620,20130725,2000.0,,HKD
08388AJ.HK,铸能控股,铸能控股,,ZNKG,创业板,D,20160708,20160811,100000.0,KYG511391222,HKD
08389.HK,中国生物资源,中国生物资源,,ZGSWZY,创业板,D,20120628,20120802,5000.0,,HKD
08389.HK,智城控股,智城控股,,ZCKG,创业板,D,20110601,20110707,250.0,,HKD
08389.HK,锐康药业,锐康药业,,RKYY,创业板,D,20160223,20160330,10000.0,未有提供,HKD
08389.HK,千里眼控股,千里眼控股,,QLYKG,创业板,D,20150814,20150918,50000.0,,HKD
08389AE.HK,采藝多媒體,采藝多媒體,,CYDMT,创业板,D,20080702,20080806,1000.0,,HKD
08389AF.HK,汇创控股,汇创控股,,HCKG,创业板,D,20091112,20091216,2000.0,,HKD
08389AG.HK,百富國際,百富國際,,BFGJ,创业板,D,20071030,20071204,50000.0,,HKD
08389AH.HK,萬佳訊,萬佳訊,,WJX,创业板,D,20061024,20061129,40000.0,,HKD
08389AI.HK,美捷汇控股,美捷汇控股,,MJHKG,创业板,D,20150115,20150218,16000.0,,HKD
08390.HK,科瑞控股,科瑞控股,,KRKG,创业板,D,20160308,20160414,3000.0,BMG2516B1761,HKD
08390.HK,中国幸福投资,中国幸福投资,,ZGXFTZ,创业板,D,20140603,20140708,4000.0,,HKD
08390.HK,中国基础资源,中国基础资源,,ZGJCZY,创业板,D,20130705,20130808,2000.0,,HKD
